organization,row_count,logo_file,classification,acronym_needed,display_name,aws_logo_url,search_aliases,logo_filename,vertical,org_type,logo_url,org_url
Kindred Healthcare,3,Kindred_Healthcare.png,tenant,,Kindred Healthcare,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Kindred_Healthcare.png,,,,,,https://www.kindredhealthcare.com
Tpp-Lpw Som Property LLC,3,Tpp_Lpw_Som_Property_LLC.png,owner,,Tpp-Lpw Som Property,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Tpp_Lpw_Som_Property_LLC.png,Tpp-Lpw Som Property|tpp-lpw som property,,,,,https://www.tppredevfunds.com
Sycamore Academy Of Science And Cultural Arts Chino Vly District,3,Sycamore_Academy_Of_Science_And_Cultural_Arts_Chino_Vly_District.png,owner,,Sycamore Academy,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Sycamore_Academy_Of_Science_And_Cultural_Arts_Chino_Vly_District.png,sycamore academy|Sycamore Academy,,,,,https://www.sycamoreacademycharter.org
Calvary Chapel,3,Calvary_Chapel.png,owner/occupier,,Calvary Chapel,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Calvary_Chapel.png,,,,,,https://calvarychapel.com
Monterey County,0,Monterey_County.png,tenant,,Monterey County Gov,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Monterey_County.png,monterey,,,,,https://www.co.monterey.ca.us
Snowflake,3,Snowflake.png,tenant,,Snowflake,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Snowflake.png,Data Cloud|SNOW|Snowflake,,,,,https://www.snowflake.com
Windsor Unified School District,3,Windsor_Unified_School_District.png,owner,,Windsor Schools,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Windsor_Unified_School_District.png,windsor schools|Windsor Schools|windsor usd,,,,,https://www.wusd.org
Buckingham Browne And Nichols School (Cambridge),3,Buckingham_Browne_And_Nichols_School_Cambridge.png,tenant,,BB&N,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Buckingham_Browne_And_Nichols_School_Cambridge.png,bb&n|BB&N,,,,,https://www.bbns.org
Alliance For Progress Cs,3,Alliance_For_Progress_Cs.png,owner,,Alliance for Progress Cs,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Alliance_For_Progress_Cs.png,,,,,,https://www.afpcs.org
Bnos Zion Of Bobov INC (New York),3,Bnos_Zion_Of_Bobov_INC_New_York.png,tenant,,Bnos Zion of Bobov,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Bnos_Zion_Of_Bobov_INC_New_York.png,Bnos Zion of Bobov|bnos zion of bobov,,,,,https://bnoszionbobov.com
"Akf3 Valencia, LLC",0,Akf3_Valencia_LLC.png,owner,,Akf3 Valencia,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Akf3_Valencia_LLC.png,Akf3 Valencia|akf3 valencia,,,,,https://adler-partners.com/
Gateway International District,3,Gateway_International_District.png,owner,,Gateway International,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Gateway_International_District.png,gateway international|Gateway International,,,,,https://www.gischarter.org
Domino's,0,Domino_s.png,tenant,,Domino's,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Domino_s.png,,,,,,https://www.dominos.com
Forman Mills INC,0,Forman_Mills_INC.png,tenant,,Forman Mills,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Forman_Mills_INC.png,Forman Mills|forman mills,,,,,https://formanmills.com
Wendy's,0,Wendy_s.png,tenant,,Wendy's,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Wendy_s.png,,,,,,https://www.wendys.com
"Interpark, INC.",0,Interpark_INC.png,tenant,,Interpark,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Interpark_INC.png,interpark|Interpark,,,,,https://www.interpark.com
J.Crew,0,J_Crew.png,tenant,,J.Crew,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/J_Crew.png,,,,,,https://www.jcrew.com
Budget Car Rental,0,Budget_Car_Rental.png,tenant,,Budget Car Rental,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Budget_Car_Rental.png,,,,,,https://www.budget.com
Brooklyn Stages,0,Brooklyn_Stages.png,tenant,,Brooklyn Stages,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Brooklyn_Stages.png,,,,,,https://brooklynstages.com
Five Guys,0,Five_Guys.png,tenant,,Five Guys,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Five_Guys.png,,,,,,https://www.fiveguys.com
The Tower Companies,5,The_Tower_Companies.png,owner,,Tower Companies,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/The_Tower_Companies.png,Tower Companies|tower companies,,,,,https://towercompanies.com
Orangetheory Fitness,0,Orangetheory_Fitness.png,tenant,,Orangetheory Fitness,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Orangetheory_Fitness.png,,,,,,https://www.orangetheory.com
GameStop,0,GameStop.png,tenant,,GameStop,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/GameStop.png,,,,,,https://www.gamestop.com
Public Storage,0,Public_Storage.png,tenant,,Public Storage,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Public_Storage.png,,,,,,https://www.publicstorage.com
Sp Plus Corporation,0,Sp_Plus_Corporation.png,tenant,,SP Plus,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Sp_Plus_Corporation.png,SP Plus|sp plus,,,,,https://www.spplus.com
Brigham And Women's Hospital,6,Brigham_And_Women_s_Hospital.png,owner/occupier,Brigham And Women's Hospital (BWH),Brigham & Women's,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Brigham_And_Women_s_Hospital.png,Brigham|Brigham & Women's|brigham & women's|Brigham and Women's|BWH,,,,,https://www.brighamandwomens.org
Peet's Coffee,0,Peet_s_Coffee.png,tenant,,Peet's Coffee,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Peet_s_Coffee.png,,,,,,https://www.peets.com
Chuck E. Cheese,0,Chuck_E_Cheese.png,tenant,,Chuck E. Cheese,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Chuck_E_Cheese.png,,,,,,https://www.chuckecheese.com
Hampton Inn,0,Hampton_Inn.png,tenant,,Hampton Inn,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Hampton_Inn.png,,,,,,https://www.hilton.com/hampton
Wellpower Mental Health Services,0,Wellpower_Mental_Health_Services.png,tenant,,Wellpower Mental Health,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Wellpower_Mental_Health_Services.png,wellpower mental health|Wellpower Mental Health,,,,,https://www.wellpower.org
Potbelly,0,Potbelly.png,tenant,,Potbelly,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Potbelly.png,,,,,,https://www.potbelly.com
Norse Realty,0,Norse_Realty.png,tenant,,Norse Realty,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Norse_Realty.png,,,,,,https://norserealtygroup.com
Plaza Investment,0,Plaza_Investment.png,owner,,Plaza Investment,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Plaza_Investment.png,,,,,,https://www.theplazaco.com
Lincoln Center For The Performing Arts,0,Lincoln_Center_For_The_Performing_Arts.png,tenant,,Lincoln Center,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Lincoln_Center_For_The_Performing_Arts.png,lincoln center|Lincoln Center,,,,,https://www.lincolncenter.org
Pret A Manger,0,Pret_A_Manger.png,tenant,,Pret A Manger,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Pret_A_Manger.png,,,,,,https://www.pret.com
Chick-fil-A,0,Chick_fil_A.png,tenant,,Chick-fil-A,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Chick_fil_A.png,,,,,,https://www.chick-fil-a.com
Los Angeles Department Of Building And Safety,0,Los_Angeles_Department_Of_Building_And_Safety.png,tenant,,LA Building & Safety,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Los_Angeles_Department_Of_Building_And_Safety.png,la building & safety|LA Building & Safety,,,,,https://dbs.lacity.gov
Boston Public Schools,0,Boston_Public_Schools.png,owner,,Boston Public Schools,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Boston_Public_Schools.png,boston schools|Boston Schools|BPS,,,,,https://www.bostonpublicschools.org
Grill Kabob,0,Grill_Kabob.png,tenant,,Grill Kabob,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Grill_Kabob.png,,,,,,https://www.grillkabob.com
Yum! Brands,0,Yum_Brands.png,tenant,,Yum! Brands,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Yum_Brands.png,,,,,,https://www.yum.com
D.C. Government,0,D_C_Government.png,tenant,,DC Government,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/D_C_Government.png,DC Government|dc government,,,,,https://dc.gov
Exchange @ Boulevard One,0,Exchange_Boulevard_One.png,owner,,Exchange @ Boulevard One,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Exchange_Boulevard_One.png,,,,,,https://www.exchangeboulevardone.com
"AMC Entertainment Holdings, Inc. (AMC)",0,AMC_Entertainment_Holdings_Inc_AMC.png,tenant,,AMC Theatres,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/AMC_Entertainment_Holdings_Inc_AMC.png,AMC|AMC Entertainment|AMC Theaters|amc theatres|AMC Theatres,,,,,https://www.amctheatres.com
Metropolitan Transportation Authority,0,Metropolitan_Transportation_Authority.png,owner,Metropolitan Transportation Authority (MTA),MTA,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Metropolitan_Transportation_Authority.png,mta|MTA,,,,,https://www.mta.info
ABS Partners Real Estate LLC,27,ABS_Partners_Real_Estate_LLC.png,property manager,,ABS Partners,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/ABS_Partners_Real_Estate_LLC.png,abs partners|ABS Partners,,,,,https://absre.com
Himmel + Meringoff Properties LLC,18,Himmel_Meringoff_Properties_LLC.png,property manager,,Himmel + Meringoff,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Himmel_Meringoff_Properties_LLC.png,himmel + meringoff|Himmel + Meringoff,,,,,https://hmprop.com
PGIM,0,PGIM.png,owner/operator,Principal Global Investment Management (PGIM),PGIM Investment,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/PGIM.png,PGIM|PGIM Investment|pgim investment|PIM|Prudential Investment,,,,,https://www.pgim.com
Holiday Inn,0,Holiday_Inn.png,tenant_sub_org,,Holiday Inn,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Holiday_Inn.png,,,,,,https://www.ihg.com/holidayinn
Eagle Point,3,Eagle_Point.png,owner/occupier,,Eagle Point,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Eagle_Point.png,,,,,,https://eaglepoint.com
Ivy Park,0,Ivy_Park.png,tenant,,Ivy Park,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Ivy_Park.png,,,,,,https://www.ivypark.com
Office Depot/Officemax,4,Office_Depot_Officemax.png,tenant,,Office Depot,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Office_Depot_Officemax.png,Office Depot|office depot,,,,,https://www.officedepot.com
Boston College,23,Boston_College.png,owner/occupier,Boston College (BC),Boston College,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Boston_College.png,BC|Chestnut Hill|Eagles,,,,,https://www.bc.edu
Eskaton Village,0,Eskaton_Village.png,tenant,,Eskaton Village,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Eskaton_Village.png,,,,,,https://www.eskaton.org
Friends Of Crown Heights Educational Center,0,Friends_Of_Crown_Heights_Educational_Center.png,tenant,,Crown Heights Ed Center,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Friends_Of_Crown_Heights_Educational_Center.png,Crown Heights Ed Center|crown heights ed center,,,,,https://fochnyc.org
George Washington University,36,George_Washington_University.png,owner,George Washington University (GWU),GW University,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/George_Washington_University.png,Colonials|Foggy Bottom|George Washington|george washington|GW|GWU|gwu,,,,,https://www.gwu.edu
Bowl'd Masala,0,Bowl_d_Masala.png,tenant,,Bowl'd Masala,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Bowl_d_Masala.png,,,,,,https://bowldmasala.com
Quadrangle Management Company,5,Quadrangle_Management_Company.png,owner,,Quadrangle Mgmt,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Quadrangle_Management_Company.png,Quadrangle Management|quadrangle management,,,,,https://www.quadrangledevelopment.com
Department Of Homeland Security,0,Department_Of_Homeland_Security.png,tenant,Department Of Homeland Security (DHS),Homeland Security,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Department_Of_Homeland_Security.png,DHS|dhs|Federal|Homeland|Homeland Security|homeland security,,,,,https://www.dhs.gov
University Of Southern California,29,University_Of_Southern_California.png,owner/occupier,University Of Southern California (USC),USC,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/University_Of_Southern_California.png,So Cal|SoCal|Southern Cal|Southern California|Trojans|U of SC|u of southern|u of southern california|USC|usc,,,,,https://www.usc.edu
AT&T,0,AT_T.png,tenant,American Telephone & Telegraph (AT&T),AT&T,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/AT_T.png,American Telephone|AT and T|AT&T|ATT|SBC|Southwestern Bell,,,,,https://www.att.com
New York-Presbyterian Hospital,4,New_York_Presbyterian_Hospital.png,owner/occupier,New York-Presbyterian Hospital (NYP),NY Presbyterian,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/New_York_Presbyterian_Hospital.png,ny presbyterian|NY Presbyterian,,,,,https://www.nyp.org
Boston University,54,Boston_University.png,owner/occupier,Boston University (BU),Boston University,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Boston_University.png,Boston U|bu|BU|Commonwealth Ave|Terriers,,,,,https://www.bu.edu
Bayshore Tech Park,0,Bayshore_Tech_Park.png,owner,,Bayshore Tech Park,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Bayshore_Tech_Park.png,,,,,,https://bayshoretechpark.com
Massachusetts Institute Of Technology,96,Massachusetts_Institute_Of_Technology.png,owner,Massachusetts Institute Of Technology (MIT),MIT,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Massachusetts_Institute_Of_Technology.png,Mass Tech|Massachusetts Tech|MIT|mit|Tech,,,,,https://www.mit.edu
Four Points Hotels,0,Four_Points_Hotels.png,owner,,Four Points Hotels,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Four_Points_Hotels.png,,,,,,https://four-points.marriott.com
Washington University in St. Louis,5,Washington_University_in_St_Louis.png,owner,Washington University in St. Louis (WashU),Wash U St. Louis,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Washington_University_in_St_Louis.png,Bears|Danforth|St Louis|Wash U|wash u st. louis|Wash U St. Louis|WashU|WUSTL,,,,,https://www.wustl.edu
Prada,0,Prada.png,tenant,,Prada,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Prada.png,,,,,,https://www.prada.com
Dana-Farber Cancer Institute,3,Dana_Farber_Cancer_Institute.png,owner/occupier,Dana-Farber Cancer Institute (DFCI),Dana-Farber,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Dana_Farber_Cancer_Institute.png,Dana-Farber|dana-farber,,,,,https://www.dana-farber.org
JPMorgan Chase (JPM),24,JPMorgan_Chase.png,tenant,JPMorgan Chase (JPM),JPMorgan Chase,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/JPMorgan_Chase.png,Chase|J.P. Morgan|JP Morgan|JPM|JPMorgan|JPMorgan Chase|jpmorgan chase,,,,,https://www.jpmorganchase.com
Block Buildings,3,Block_Buildings.png,owner,,Block Buildings,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Block_Buildings.png,,,,,,https://blockbuildings.com
HCA Healthcare,5,HCA_Healthcare.png,tenant,Hospital Corporation of America (HCA),HCA Healthcare,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/HCA_Healthcare.png,HCA|HCA Healthcare|Hospital Corporation,,,,,https://www.hcahealthcare.com
Supercuts,0,Supercuts.png,tenant,,Supercuts,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Supercuts.png,,,,,,https://www.supercuts.com
Beth Israel Deaconess Medical Center,11,Beth_Israel_Deaconess_Medical_Center.png,owner/occupier,Beth Israel Deaconess Medical Center (BIDMC),Beth Israel,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Beth_Israel_Deaconess_Medical_Center.png,beth israel|Beth Israel|BI|BIDMC,,,,,https://www.bidmc.org
USAA Real Estate,5,USAA_Real_Estate.png,owner,United Services Automobile Association Real Estate (USAA),USAA Real Estate,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/USAA_Real_Estate.png,,,,,,https://www.usaa.com
City Hall,0,City_Hall.png,tenant,,City Hall,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/City_Hall.png,,,,,,https://www.cityhall.nyc.gov
American Automobile Association,6,American_Automobile_Association.png,tenant,American Automobile Association (AAA),AAA,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/American_Automobile_Association.png,aaa|AAA,,,,,https://www.aaa.com
KKR,6,KKR.png,owner/operator,Kohlberg Kravis Roberts (KKR),KKR,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/KKR.png,KKR|Kohlberg Kravis,,,,,https://www.kkr.com
Darden Restaurants,3,Darden_Restaurants.png,tenant,,Darden Restaurants,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Darden_Restaurants.png,,,,,,https://www.darden.com
Boston Children's Hospital,4,Boston_Children_s_Hospital.png,owner/occupier,Boston Children's Hospital (BCH),Boston Children's,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Boston_Children_s_Hospital.png,Boston Children's|boston children's,,,,,https://www.childrenshospital.org
Head Start,0,Head_Start.png,tenant,,Head Start,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Head_Start.png,,,,,,https://www.acf.hhs.gov/ohs
Harkins Theatres Northfield 18,0,Harkins_Theatres_Northfield_18.png,tenant,,Harkins Theatres,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Harkins_Theatres_Northfield_18.png,harkins theatres|Harkins Theatres,,,,,https://www.harkins.com
Pearson Professional Center,0,Pearson_Professional_Center.png,tenant,,Pearson Center,https://nationwide-odcv-images.s3.us-east-2.amazonaws.com/logos/Pearson_Professional_Center.png,Pearson Center|pearson center,,,,,https://www.pearsonvue.com
