SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,BEYOND BENCHMARKING COMPLIANCE YEAR,BEYOND BENCHMARKING COMPLIANCE STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
1809-0-00,3046 story rd,san jose,CA,95127,48803014,1980,retail store,52561,52561.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897-0-00,2516 berryessa rd,san jose,CA,95132,59101043,1976,,21400,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379-0-00,2281 plummer ave,san jose,CA,95125,44638035,1968,k-12 school,181715,100000.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346-0-00,906 willow st,san jose,CA,95125,42903069,1969,,28584,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0741-0-00,1101 mckay dr,san jose,CA,95131,24419046,1981,manufacturing/industrial plant,47077,48000.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0619-1-00,2306 zanker rd,san jose,CA,95131,23728059,1983,office,37792,7000.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0230-0-00,2720 orchard pkwy,san jose,CA,95134,10119005,1980,office,79066,79066.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777-0-00,151 n capitol ave,san jose,CA,95127,48405071,1972,,67530,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0615-0-00,2275 junction ave,san jose,CA,95131,23728046,1970,other - services,53760,66000.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0229-0-00,2688 orchard pkwy,san jose,CA,95134,10119004,1980,laboratory,82384,82384.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0957-0-00,170 s market st,san jose,CA,95113,25941088,2002,,231396,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-0-00,5717 fontanoso way,san jose,CA,95138,67901006,1999,,78160,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071-0-00,6155 camino verde dr,san jose,CA,95119,70401013,1971,,77260,,2024,not submitted,2024.0,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0658-0-00,1580 oakland rd,san jose,CA,95131,24117002,1986,distribution center,46894,42796.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823-0-00,2285 tully rd,san jose,CA,95122,49136001,1979,,56316,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0170-0-00,3910 n 1st st,san jose,CA,95134,9779007,1985,,32280,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-0-00,5981 optical ct,san jose,CA,95138,67807041,2003,,110542,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850-0-00,1310 tully rd,san jose,CA,95122,49918019,1987,,143328,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069-0-00,6184 cottle rd,san jose,CA,95123,70401001,1970,,178800,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0229-0-02,2708 orchard pkwy,san jose,CA,95134,10119004,1980,office,82384,82384.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-0-00,5750 hellyer ave,san jose,CA,95138,67901023,2001,other - public services,72337,72337.0,2024,not submitted,2024.0,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0722-0-00,2243 lundy ave,san jose,CA,95131,24418041,1997,,111459,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0632-0-00,1480 atteberry ln,san jose,CA,95131,23731033,1983,,31065,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744-0-00,621 tully rd,san jose,CA,95111,47775003,1985,,48414,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058-1-00,429 meridian ave,san jose,CA,95126,27721034,2021,senior living community,38861,45500.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0431-0-00,1058 e brokaw rd,san jose,CA,95131,23703081,1998,,130054,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298-0-00,4241 moorpark ave,san jose,CA,95129,38144042,2001,,44768,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-0-00,5853 rue ferrari,san jose,CA,95138,67805057,1992,other - technology/science,286330,154080.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0324-0-00,1755 n 1st st,san jose,CA,95112,23029120,1969,,90502,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328-0-00,1816 hillsdale ave,san jose,CA,95124,41905055,1971,,20802,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073-0-00,145 martinvale ln,san jose,CA,95119,70601028,1977,worship facility,27800,27800.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549-0-00,380 branham ln,san jose,CA,95136,46406017,1998,senior living community,90523,90306.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-0-00,5900 silver creek valley rd,san jose,CA,95138,67893031,1999,manufacturing/industrial plant,66694,67000.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079-0-00,6190 san ignacio ave,san jose,CA,95119,70601059,2001,manufacturing/industrial plant,48840,48840.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-0-00,4601 hill top view ln,san jose,CA,95138,67915016,2004,,26995,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0531-1-00,2088 n 1st st,san jose,CA,95131,23717174,2020,hotel,96879,96879.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848-0-00,614 tully rd,san jose,CA,95111,49741005,1979,medical office,25632,25632.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774-0-00,60 elodie way,san jose,CA,95116,48403050,1982,,50175,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0683-0-00,1750 automation pkwy,san jose,CA,95131,24413022,1998,manufacturing/industrial plant,78336,80641.0,2024,not submitted,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1494-0-00,3245 almaden expy,san jose,CA,95118,45903004,1988,vehicle dealership,48090,48009.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282-0-00,5555 prospect rd,san jose,CA,95129,37826001,1975,residential care facility,34230,74350.0,2024,not submitted,2024.0,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0205-0-00,2578 seaboard ave,san jose,CA,95131,10101009,1974,,28303,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0781-0-00,2295 ringwood ave,san jose,CA,95131,24424016,2010,refrigerated warehouse,29159,14316.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125-0-00,6375 san ignacio ave,san jose,CA,95119,70609110,1999,office,99851,102280.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288-0-00,1395 saratoga ave,san jose,CA,95129,38106069,1969,,62328,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087-0-00,334 santana row,san jose,CA,95128,27745253,2001,strip mall,33609,35566.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123-0-00,79 great oaks blvd,san jose,CA,95119,70609106,2001,,114200,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0172-0-00,3950 n 1st st,san jose,CA,95134,9779012,1985,office,102528,46285.0,2024,not submitted,2024.0,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
1542-0-00,3851 charter park dr,san jose,CA,95136,46260028,1988,other,33600,33701.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066-0-00,350 s winchester blvd,san jose,CA,95128,27733003,1969,,26676,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750-1-00,2121 alexian dr,san jose,CA,95116-1906,48106037,2022,,30100,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-0-00,5900 optical ct,san jose,CA,95138,67807039,2002,manufacturing/industrial plant,189970,190000.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-0-00,5850 hellyer ave,san jose,CA,95138,67902016,1998,,109812,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099-0-00,272 international cir,san jose,CA,95119,70605035,2000,parking,387920,132532.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291-0-00,1455 saratoga ave,san jose,CA,95129,38106091,1987,,23746,,2024,not submitted,2024.0,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0958-1-00,188 w saint james st b100,san jose,CA,95110,25964001,2022,,20282,,2024,not submitted,2024.0,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0985-0-00,970 meridian ave,san jose,CA,95126,26402061,1967,,60964,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892-1-00,3110 cropley ave,san jose,CA,95132,58601031,1983,worship facility,25569,25569.0,2024,not submitted,2024.0,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1794-0-00,1630 story rd,san jose,CA,95122,48610059,1962,,20845,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0273-0-00,411 e plumeria dr,san jose,CA,95134,10131005,1984,office,86602,86602.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176-0-01,4320 stevens creek blvd,san jose,CA,95129,29640009,1973,office,78332,38700.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157-0-00,4100 stevens creek blvd,san jose,CA,95129,29441003,1973,,33682,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117-0-00,6311 san ignacio ave,san jose,CA,95119,70609094,1979,laboratory,320604,292837.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0565-0-00,1930 junction ave,san jose,CA,95131,23720111,1977,distribution center,56700,56700.0,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130-0-00,17 great oaks blvd,san jose,CA,95119,70609121,1998,,22040,,2024,not submitted,2024.0,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0044-0-00,100 headquarters dr,san jose,CA,95134,9703127,1999,office,46070,46070.0,2024,exempt,,,33.0,97.6,193.3,100.7,194.9,688167.3,22906.4,166.6,121.7,288.2,,451476.6,,,,,,,,,,,451476.6,9799.8,
0484-0-00,2043 zanker rd,san jose,CA,95131,23711054,1977,distribution center,28690,58408.0,2024,exempt,,,15.0,113.1,289.9,113.2,287.5,2729393.0,16304.4,660.6,86.6,747.2,,803.3,,,,,,,,,,,803.3,8.31,
0050-0-00,200 holger way,san jose,CA,95134,9703134,2001,office,96640,96640.0,2024,exempt,,,,250.7,625.9,252.8,628.2,8923149.0,66890.3,2159.7,355.3,2515.0,,8538.2,,,,,,,,0.0,,,8538.2,58.13,
0244-0-00,3011 n 1st st,san jose,CA,95134,10129005,1980,manufacturing/industrial plant,146159,146882.0,2024,exempt,,,42.0,25.2,48.4,27.7,51.0,214386.9,8890.0,51.9,47.2,99.1,,,,,,,,,,,,,,,
0664-0-00,2451 autumnvale dr,san jose,CA,95131,24401017,1980,,28200,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0289-0-00,2680 zanker rd,san jose,CA,95134,10131022,1998,other - technology/science,350000,67611.0,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0255-0-00,2700 n 1st st,san jose,CA,95134,10130010,1981,,108484,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0187-0-00,375 e tasman dr,san jose,CA,95134,9784006,1999,,217100,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0588-0-00,172 component dr,san jose,CA,95131,23722082,1980,,37340,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0188-0-00,3750 zanker rd,san jose,CA,95134,9784015,1998,,151400,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044-0-00,5651 cottle rd,san jose,CA,95123,69201013,1982,,45831,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184-0-00,225 e tasman dr,san jose,CA,95134,9784003,1999,,219500,,2024,exempt,2024.0,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
1568-0-00,15 e santa clara st,san jose,CA,95113,46721023,1948,office,49440,8679.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0190-0-00,400 e tasman dr,san jose,CA,95134,9784026,1999,,214028,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617-0-00,1221 story rd,san jose,CA,95122,47210124,2000,strip mall,38566,38441.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0776-1-00,1700 montague expy,san jose,CA,95131,24424004,1968,,25820,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0935-0-00,100 w san fernando st,san jose,CA,95113,25941070,1970,,157073,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0488-1-00,2046 bering drive,san jose,CA,95131,23711059,1978,,25440,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0742-0-00,2040 ringwood ave,san jose,CA,95131,24419048,1986,,23800,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0089-0-00,3100 n 1st st,san jose,CA,95134,9709052,1992,,96549,,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0127-0-00,125 w tasman dr,san jose,CA,95134,9753017,1999,,121126,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0290-1-00,2560 junction ave,san jose,CA,95134,10131028,1984,,210017,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0485-0-00,271 e brokaw rd,san jose,CA,95112,23711055,1977,non-refrigerated warehouse,22344,22332.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0023-0-00,4400 n 1st st,san jose,CA,95134,1539045,2001,office,188332,188000.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657-0-00,1660 monterey rd,san jose,CA,95112,47708008,1980,,106620,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0490-0-00,150 charcot ave,san jose,CA,95131,23711069,1979,,41905,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0745-0-00,1735 lundy ave,san jose,CA,95131,24420006,1990,,103420,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365-1-00,444 w alma ave,san jose,CA,95110,43420027,1951,social/meeting hall,32958,50000.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0709-0-00,2105 lundy ave,san jose,CA,95131,24418007,1983,,60428,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0918-1-00,95 s almaden ave,san jose,CA,95113,25939129,1947,,205525,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129-0-00,23 las colinas ln,san jose,CA,95119,70609120,1989,office,30720,30720.0,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0920-0-00,27 s 1st st,san jose,CA,95113,25940043,1954,,24467,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0750-0-00,1724 ringwood ave,san jose,CA,95131,24420036,1999,,30276,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0694-0-00,2205 fortune dr,san jose,CA,95131,24416014,1979,distribution center,31445,31430.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0029-1-00,4550 n 1st st,san jose,CA,95134,1544027,2018,office,332000,83051.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0677-0-00,1641 n capitol ave,san jose,CA,95132,24406012,1970,supermarket/grocery store,31610,31610.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0489-0-00,2140 bering dr,san jose,CA,95131,23711066,1979,,42482,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0665-0-00,2475 autumnvale dr,san jose,CA,95131,24401018,1979,,24100,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0257-0-00,2701 zanker rd,san jose,CA,95134,10130013,1981,,77712,,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1024-0-00,720 w san carlos st,san jose,CA,95126,26415064,2015,retail store,84715,73456.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131-0-00,11 great oaks blvd,san jose,CA,95119,70609124,1983,,131283,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0718-0-00,1953 concourse dr,san jose,CA,95131,24418035,1984,other,110148,110148.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294-0-00,5253 prospect rd,san jose,CA,95129,38136014,2017,strip mall,108472,11562.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0141-0-00,3571 n 1st st,san jose,CA,95134,9755016,1985,,116459,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0892-0-00,501 cinnabar st,san jose,CA,95110,25927017,1966,self-storage facility,118893,104874.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0933-0-01,185 park ave,san jose,CA,95113,25941068,1985,,223672,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0491-0-00,2191 zanker rd,san jose,CA,95131,23711070,1979,,46305,,2024,exempt,2024.0,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1104-0-00,1350 s bascom ave,san jose,CA,95128,28226014,2025,,62710,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-0-00,392 n capitol ave,san jose,CA,95133,59219010,1987,strip mall,33800,33800.0,2024,exempt,2024.0,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0021-0-00,110 nortech pkwy,san jose,CA,95134,1539033,1984,office,50772,52040.0,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0189-0-00,350 e tasman dr,san jose,CA,95134,9784025,1999,,418500,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671-0-00,680 quinn ave,san jose,CA,95112,47720091,2000,,26646,,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0182-0-00,3850 zanker rd,san jose,CA,95134,9784001,1999,,151400,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387-0-00,3315 almaden expy,san jose,CA,95118,45109067,1980,,46440,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0267-0-00,2600 n 1st st,san jose,CA,95134,10130030,2016,office,74586,73533.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0931-0-00,177 park center plz,san jose,CA,95113,25941066,1974,,33563,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0492-0-00,2180 bering dr,san jose,CA,95131,23711071,1979,,35125,,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1237-2-00,3155 olsen dr,san jose,CA,95117,30340024,2022,,370181,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295-0-00,5365 prospect rd,san jose,CA,95129,38136028,1962,retail store,52840,52840.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724-0-00,1940 concourse dr,san jose,CA,95131,24419003,1980,non-refrigerated warehouse,56420,86364.0,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1660-0-00,1588 monterey road,san jose,CA,95110,47708035,1965,,102370,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296-0-00,5281 prospect rd,san jose,CA,95129,38136029,1962,enclosed mall,39279,62400.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0198-0-00,3625 cisco way,san jose,CA,95134,9785012,2001,,216097,,2024,exempt,2024.0,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0285-0-00,2585 junction ave,san jose,CA,95134,10131018,1998,other - technology/science,110590,56359.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0678-0-00,1710 automation pkwy,san jose,CA,95131,24413013,1993,manufacturing/industrial plant,192026,203595.0,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0735-0-00,2060 ringwood ave,san jose,CA,95131,24419039,1989,manufacturing/industrial plant,24175,24175.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769-0-00,200 jose figueres ave,san jose,CA,95116,48180001,2007,,29350,,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0186-0-00,325 e tasman dr,san jose,CA,95134,9784005,1999,,148900,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0949-0-00,150 s montgomery st,san jose,CA,95110,25948053,1970,office,28000,8613.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0185-0-00,275 e tasman dr,san jose,CA,95134,9784004,1999,,148800,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-0-00,4300 n 1st st,san jose,CA,95134,1539044,2001,office,188332,188000.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0146-0-00,10 w tasman dr,san jose,CA,95134,9755025,1997,,104520,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0483-0-00,2075 zanker rd,san jose,CA,95131,23711053,1981,,56534,,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0268-0-00,75 e trimble rd,san jose,CA,95131,10130031,1979,office,93984,91687.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0717-0-00,2190 fortune dr,san jose,CA,95131,24418031,1980,,71589,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0256-0-00,60 e plumeria dr,san jose,CA,95134,10130012,1981,,73130,,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0956-0-00,615 coleman ave,san jose,CA,95110,25954052,2005,supermarket/grocery store,20526,20526.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196-0-00,3550 cisco way,san jose,CA,95134,9785010,2001,,219480,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144-0-00,7 great oaks blvd,san jose,CA,95119,70654014,2017,,182000,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-1-00,5995 hellyer ave,san jose,CA,95138,67808057,2018,distribution center,156007,156007.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0197-0-00,3675 cisco way,san jose,CA,95134,9785011,2001,,151372,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0737-0-00,2040 -2060 corporate court,san jose,CA,95131,24419041,1990,non-refrigerated warehouse,131172,131172.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0586-0-00,2305 bering dr,san jose,CA,95131,23722077,1980,,121980,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0723-0-00,1983 concourse dr,san jose,CA,95131,24418044,1983,,47903,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0596-0-00,235 charcot ave,san jose,CA,95131,23722090,1979,,32688,,2024,exempt,2024.0,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1567-0-00,34 n 1st st,san jose,CA,95113,46721021,1928,,30826,,2024,exempt,2024.0,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0486-0-00,255 e brokaw rd,san jose,CA,95112,23711056,1977,non-refrigerated warehouse,20640,20640.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0030-0-00,4500 n 1st st,san jose,CA,95134,1544028,2016,,83000,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092-0-00,6835 via del oro,san jose,CA,95119,70602030,1980,manufacturing/industrial plant,99576,99576.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192-0-00,425 e tasman dr,san jose,CA,95134,9785001,1999,,148900,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237-1-00,3175 olsen dr,san jose,CA,95117,30340023,2021,,443770,,2024,exempt,2024.0,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0195-0-00,3600 cisco way,san jose,CA,95134,9785009,2001,,219508,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119-0-00,6580 via del oro,san jose,CA,95119,70609096,1984,,80158,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0899-0-00,1 w santa clara st,san jose,CA,95113,25934015,1946,,100871,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132-0-00,9 great oaks blvd,san jose,CA,95119,70609125,2010,,164836,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0191-0-00,250 e tasman dr,san jose,CA,95134,9784027,1999,,148600,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0585-0-00,2331 zanker rd,san jose,CA,95131,23722076,1980,,83520,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0410-0-00,2101 otoole ave,san jose,CA,95131,23702074,1978,,24000,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0216-0-00,2325 orchard pkwy,san jose,CA,95131,10103004,1999,office,290589,285908.0,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
0183-0-00,3800 zanker rd,san jose,CA,95134,9784002,1999,,151372,,2024,exempt,2024.0,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
1279-0-00,5300 stevens creek blvd,san jose,CA,95129,37520002,1981,office,86244,87239.0,2024,exempt,2024.0,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0199-0-00,3750 cisco way,san jose,CA,95134,9785013,2000,,151372,,2024,exempt,2024.0,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
0943-1-00,200 park ave,san jose,CA,95113,25943079,2022,,840000,,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,,,
