X,Y,objectid,y_lat,x_lon,id,portfolio_manager_id,property_name,street_address,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_source_eui_kbtuf,total_ghg_emissions_mtco2e,water_use_all_kgal,water_score,estar_certified,compliance_type,benchmarking_status,data_year,point_x,point_y,philadelphia_building_id
-8370026.19177386,4871286.16736256,1407,40.03675587,-75.18922243,216195,3330938,Lingelbach,6340 WAYNE AVE,19144,1,1956,K-12 School,0,779037.9,3241432.5,,0,48,61.9,86,66.6,90.9,234.22,1374,0,No,Required Compliance,Complied,2023,,,784473400
-8369007.01021054,4863157.25434836,1408,39.98082402,-75.18006697,216274,3330870,Kelley William,1601 N. 28TH ST,19121,1,1966,K-12 School,0,953077.4,3214061,,0,48,57.9,83.9,69.7,97.2,254.36,297.2,0,No,Required Compliance,Complied,2023,,,784611000
-8365515.30763086,4874576.69001109,1409,40.05938362,-75.14870048,216272,3330969,Rowen,6841 NORTH 19TH ST,19126,1,1938,K-12 School,52020,628413.7,193121,6373737,0,8,127.6,148.9,127.6,148.9,538.36,1169.2,0,No,Required Compliance,Complied,2023,,,784552600
-8367529.98340788,4870784.08199101,1410,40.03330254,-75.16679861,216193,3330937,Wister,67 E BRINGHURST ST,19144,1,1958,K-12 School,63126,1628349.8,0,,0,92,17.4,48.7,18.4,51.4,129.7,2166.3,0,No,Required Compliance,Complied,2023,,,785046000
-8365273.30621979,4871619.19575204,1411,40.03904632,-75.14652654,216184,3356674,Widener,1450 WEST OLNEY AVE,19141,1,1953,K-12 School,116246,4171914.2,13643678,1158951.8,0,31,76.3,111.4,88.5,124.2,1090.82,1852.3,0,No,Required Compliance,Complied,2023,,,785056600
-8363359.53148206,4870080.58826956,1412,40.02846364,-75.12933482,216089,3330963,Morrison,5100 N 3RD ST,19120,1,1924,K-12 School,0,1686115.4,5324196.5,,0,29,83.6,122.9,92.6,133,417.09,610.4,0,No,Required Compliance,Complied,2023,,,785177400
-8362537.53589529,4868730.58244759,1413,40.01917683,-75.12195071,216125,3330967,Feltonville Arts,210 E Coutland St,19120,1,1995,K-12 School,148320,4214263.5,3393404.8,,0,16,67.1,135.5,72.1,141.3,515.91,584.1,0,No,Required Compliance,Complied,2023,,,785127900
-8368665.54562933,4864555.43534388,1414,39.99044762,-75.17699954,216287,3330866,Wright,2700 W DAUPHIN ST,19132,1,1905,K-12 School,87000,1267784.1,1853425.9,,0,79,38.1,67,39.8,68.8,199.42,634.3,0,No,Required Compliance,Complied,2023,,,784615800
-8362163.25002171,4872277.25555708,1415,40.04357202,-75.11858844,216191,3330748,Finletter,6101 N FRONT ST,19120,1,1930,K-12 School,101296,930993.3,1574485.9,4205853.5,0,7,106.9,135.6,117.1,147.1,477.42,810.5,0,No,Required Compliance,Complied,2023,,,785202400
-8362663.3838335,4870186.74689595,1416,40.02919387,-75.12308122,216169,3330746,Olney HS,100 W DUNCANNON AVE,19120,1,1931,K-12 School,329300,6400846.5,21447622,,0,22,83.8,121.7,83.8,121.7,1649.01,2130,0,No,Required Compliance,Complied,2023,,,785345400
-8366953.69987112,4872998.00174109,1417,40.04852848,-75.16162177,216298,3337464,Pastorius,5650 SPRAGUE ST,19138,1,1967,K-12 School,100568,1305695.1,2682645,,0,54,53,85.9,56.6,89.8,246.49,1296.2,0,No,Required Compliance,Complied,2023,,,785099400
-8364773.33542345,4871926.88612918,1418,40.04116245,-75.14203523,216218,3505060,Howe,5800 N 13TH ST,0,1,1914,K-12 School,0,818780.4,2838553,,0,5,90.3,130.2,106.3,148.4,222.6,320.2,0,No,Required Compliance,Complied,2023,,,785243400
-8365750.52340704,4872240.51269462,1419,40.04331933,-75.15081346,216158,3330745,Pennell,1800 NEDRO AVE,19141,1,1927,K-12 School,0,1274066.2,3384993.8,,0,32,66.1,101,76,114.4,281.27,2581.6,0,No,Required Compliance,Complied,2023,,,785356200
-8364436.09613879,4873908.48739891,1420,40.05478924,-75.13900576,216122,3330954,Ellwood,6701 N 13TH ST,19126,1,1957,K-12 School,0,836318.3,601717,1971012.6,0,58,61.3,89.3,62.9,90.9,251.61,183.4,0,No,Required Compliance,Complied,2023,,,785360600
-8365527.14364113,4866343.80760523,1421,40.0027549,-75.1488068,216306,4124425,Bethune,3301 OLD YORK RD,19140,1,1970,K-12 School,100770,2536785.2,3475773,,0,43,60.5,108.2,66.4,114.4,386.67,1509,0,No,Required Compliance,Complied,2023,,,785367600
-8364393.16497097,4870137.36035929,1422,40.02885416,-75.1386201,216040,4123962,Birney,900 WEST LINDLEY AVE,19141,1,1913,K-12 School,76242,2121719.5,4687354,,0,2,115,183.5,131.8,202.4,417.96,680,0,No,Required Compliance,Complied,2023,,,785317200
-8365741.70361764,4871370.36559941,1423,40.03733496,-75.15073423,216241,3330912,Central HS,1700 W OLNEY AVE,19141,1,1939,K-12 School,363136,3900711.5,10827419,912290.4,0,39,73.7,109.4,81.4,117.4,985.13,3720.9,0,No,Required Compliance,Complied,2023,,,785373600
-8364310.81767153,4867031.22606958,1424,40.00748501,-75.13788037,216101,3330965,Taylor,3698 NORTH RANDOLPH ST,19140,1,1908,K-12 School,0,1007972.1,59423,3678859.2,0,29,83.9,116.6,92.1,124.9,364.6,166.7,0,No,Required Compliance,Complied,2023,,,785405400
-8368146.12406038,4869550.43102509,1425,40.0248168,-75.1723335,216046,3330941,Kelly John,5116 PULASKI AVE,19144,1,1970,K-12 School,88784,2608019.2,5500664.5,,0,25,79.5,128.2,84.4,136.6,499.9,3393.2,0,No,Required Compliance,Complied,2023,,,785401600
-8362110.69445044,4871112.01652838,1426,40.03555808,-75.11811633,216150,3330961,Washington Grover,201 E OLNEY ST,19120,1,2000,K-12 School,147945,4078164.2,5124377,,0,40,61.6,112.4,68,119.1,597.01,855.5,0,No,Required Compliance,Complied,2023,,,785373150
-8362607.41163396,4869534.70653495,1427,40.02470863,-75.12257841,216190,3330956,Feltonville Intermediate,4901 RISING SUN AVE,19120,1,1936,K-12 School,0,1471100,2816050,,0,67,51,84.2,58.3,91.8,266.75,1255.4,0,No,Required Compliance,Complied,2023,,,785531600
-8366427.19163874,4868676.2417344,1428,40.01880299,-75.15689207,216185,3330934,Steel,4301 WAYNE AVE,19140,1,1973,K-12 School,83823,2666456.2,1524,2696658,0,34,62.9,119.4,64.6,121.1,434.2,846.2,0,No,Required Compliance,Complied,2023,,,785508805
-8364572.02746324,4864597.85459495,1429,39.99073956,-75.14022685,216063,4069483,Admin - Rivera Building,2603 N 5TH ST,19133,1,1980,Office,63130,1459454.2,2280933.8,,0,79,61.9,107.2,72.7,117.3,237.4,1402.5,0,No,Required Compliance,Complied,2023,,,785547740
-8362238.46411458,4868868.11411976,1430,40.02012298,-75.1192641,216092,4123953,Barton,4600 ROSEHILL ST,19120,1,1925,K-12 School,62700,1024553.7,252335,3561518,0,48,67,93.2,71.3,97.6,367.6,567.2,0,No,Required Compliance,Complied,2023,,,785531800
-8363340.41767436,4871904.00772982,1431,40.04100511,-75.12916311,216052,3330960,Lowell,450 W NEDRO AVE,19120,1,1914,K-12 School,0,1917545,4148663,,0,47,59.8,95.8,68.7,105.6,388.64,731.3,0,No,Required Compliance,Complied,2023,,,785548000
-8367857.60522071,4864350.24582657,1432,39.98903539,-75.16974169,216281,3330862,Pratt,2200 N 22ND ST,19132,1,1952,K-12 School,69849,929538.1,158827,3928749.5,0,32,85,114.2,86.8,116,381.54,413.7,0,No,Required Compliance,Complied,2023,,,785727200
-8365867.9455022,4870495.39664425,1433,40.0313169,-75.15186828,216174,3330928,Logan,1700 LINDLEY AVE,19141,1,1924,K-12 School,62656,919361.3,96099,4674667.5,0,18,87.5,113.8,96.7,123.6,432.67,1350.7,0,No,Required Compliance,Complied,2023,,,785689600
-8366394.0247038,4868071.09033919,1434,40.01463967,-75.15659413,216292,3788604,Gratz,1798 HUNTING PARK AVE,19140,1,1927,K-12 School,447188,414225.6,1498151,,0,100,5.5,7.9,6.1,8.5,112.57,67.3,0,No,Required Compliance,Complied,2023,,,785694200
-8366098.91109493,4866655.62419167,1435,40.00490054,-75.15394308,216033,3330858,Kenderton,1500 W ONTARIO ST,19140,1,1962,K-12 School,92812,1216097.9,83235,3797925.5,0,60,56,80.5,56.3,81.3,392.97,580.6,0,No,Required Compliance,Complied,2023,,,785657200
-8355278.74893921,4879877.63918298,1436,40.09582057,-75.05674393,216110,3330724,Greenberg,600 SHARON LANE,19115,1,1965,K-12 School,66206,1696034.9,29859,3647271,0,55,59.7,94,61.6,96.2,421.07,1057.2,0,No,Required Compliance,Complied,2023,,,786010200
-8345985.37748043,4879743.15601746,1437,40.09489641,-74.97326018,216079,3330770,Decatur,3500 ACADEMY RD,19154,1,1965,K-12 School,0,2624715.5,204174,3674456.8,0,11,72.9,126.3,77.3,131.7,513.85,7574.2,0,No,Required Compliance,Complied,2023,,,786001800
-8362460.29928534,4865575.72244439,1438,39.99746933,-75.12125688,216264,3589770,Elkin,3199 D ST,0,1,1973,K-12 School,0,1631174.8,3072869,,0,17,88.4,146.5,99.9,158.5,306.37,0,0,No,Required Compliance,Complied,2023,,,"786010800, 885747300"
-8362903.63322203,4865775.95849909,1439,39.99884729,-75.12523942,216297,3330876,Stetson,3200 B ST,19134,1,1917,K-12 School,170226,3397565,12320,5811759.5,0,29,65.9,110,74.5,118.7,730.09,2912.5,0,No,Required Compliance,Complied,2023,,,786010400
-8351710.75980874,4881420.74440216,1440,40.10642369,-75.02469215,216194,3498649,Washington HS,10175 BUSTLETON AVE,19116,1,1962,K-12 School,627076,5968682,23036940,282900,0,26,84.6,119,0,0,1768.42,6381,0,No,Required Compliance,Complied,2023,,,786056200
-8353122.00193466,4870817.73687553,1441,40.03353402,-75.03736955,216032,3330761,Forrest,7300 COTTAGE ST,19136,1,1928,K-12 School,53652,1986450.6,1705567,,0,24,58.4,116.3,60.9,118.9,264.93,799.4,0,No,Required Compliance,Complied,2023,,,786039800
-8355533.32537614,4868967.10952956,1442,40.02080401,-75.05903083,216036,3330959,Henry W. Lawton School,6101 JACKSON ST,19135,1,1973,K-12 School,50018,4169119,305903,,0,8,56,150.2,58.6,157.3,348.32,844,0,No,Required Compliance,Complied,2023,,,786033600
-8349975.45738816,4883536.60553787,1443,40.1209597,-75.00910367,216291,3330981,Comly,1001 BYBERRY RD,19116,1,1928,K-12 School,70995,965353.1,4092540,,0,15,72,99.7,85,113.5,294.26,987.2,0,No,Required Compliance,Complied,2023,,,786057000
-8354148.46497588,4870068.00839139,1444,40.02837711,-75.04659043,216235,3330760,Disston,6801 COTTAGE ST,19135,1,1923,K-12 School,77520,994352.1,163506,4198795,0,25,79,106.1,88.2,115.4,407.52,736,0,No,Required Compliance,Complied,2023,,,786081400
-8354796.98253562,4875623.35998431,1445,40.06657962,-75.05241615,216214,3330767,Farrell,8300 CASTOR AVE,19152,1,1958,K-12 School,97821,1713299.2,733624,2316537,0,20,64.5,107,68.2,110.8,361.23,771.8,0,No,Required Compliance,Complied,2023,,,786066400
-8357352.59291377,4870377.1107524,1446,40.03050328,-75.07537359,216221,3330753,Ziegler,5935 SAUL ST,19149,1,1956,K-12 School,65407,1707122.8,2528636,,0,18,71.8,126,80,135.7,284.13,1458.3,0,No,Required Compliance,Complied,2023,,,786076410
-8356652.34501794,4873556.18035647,1447,40.05236674,-75.06908315,216163,3600823,Castor Gardens Middle School (formerly Woodrow Wilson),1800 COTTMAN AVE,19111,1,1928,K-12 School,169624,2113997.8,6710914,,0,54,63.3,92.9,65.7,95.5,524.83,687.6,0,No,Required Compliance,Complied,2023,,,786082400
-8351715.99699103,4882525.38795089,1448,40.114013,-75.0247392,216112,3330725,Loesche,595 TOMLINSON RD,19116,1,1967,K-12 School,166782,1542398.8,3406308.2,,0,44,56.2,89.7,63.1,97.1,303.78,1162.9,0,No,Required Compliance,Complied,2023,,,786056400
-8356729.96993467,4874204.25426417,1449,40.05682289,-75.06978047,216226,3330756,Northeast,1601 COTTMAN AVE,19111,1,1957,K-12 School,314694,4826640.5,15793137,,0,53,66.5,97,76.9,108,1223.29,6812.7,0,No,Required Compliance,Complied,2023,,,786082200
-8356413.54831317,4868234.92491804,1450,40.01576684,-75.06693801,216096,3330964,Sullivan,5300 DITMAN ST,19124,1,1929,K-12 School,72740,690884,135903,3394358.2,0,52,64.9,84.7,69.6,89.4,319.72,528.6,0,No,Required Compliance,Complied,2023,,,786112400
-8365814.2503352,4870490.33927635,1451,40.03128211,-75.15138593,96280,0,,1701 LINDLEY AVE,19141,,0,,184839,0,0,,0,0,0,0,0,0,0,0,0,No,Required Compliance,Complied,2023,,,776513000
-8361916.75724473,4864959.31031144,1452,39.99322721,-75.11637416,216177,3492406,Willard,1930 E Elkhart St,19134,1,1907,K-12 School,0,2708851.5,3000194,,0,31,58.7,110.4,70.9,123.9,375.12,1063.9,0,No,Required Compliance,Complied,2023,,,786118700
-8363257.63841038,4863729.78954963,1453,39.98476491,-75.1284195,216054,3330987,Kensington HS Health,2445 EMERALD ST,19125,1,2001,K-12 School,56652,1191713,1367534,,0,76,45.4,84.6,51.6,89,167.56,308.4,0,No,Required Compliance,Complied,2023,,,786121075
-8361321.91652879,4867810.8549457,1454,40.01284922,-75.11103062,216220,3330948,Juniata Park,801 E HUNTING PARK AVE,19124,1,2007,K-12 School,102000,3993788.8,6934613,,0,6,106.8,180.5,117,193.5,686.44,624.8,0,No,Required Compliance,Complied,2023,,,786122055
-8361468.93642411,4864906.84636416,1455,39.99286614,-75.11235132,216127,3330738,Mastbaum CTE,3116 FRANKFORD AVE,19134,1,1929,K-12 School,253800,2882972.2,15132410,,0,36,81.5,108.4,106.8,135,1033.38,2866.7,0,No,Required Compliance,Complied,2023,,,786145800
-8363385.15777072,4866852.80783031,1456,40.00625735,-75.12956502,216192,3337468,Clemente,122 W ERIE AVE,19140,1,1994,K-12 School,120990,5519968,5228901,,0,59,46.2,90,49.8,93.5,717.4,922.5,0,No,Required Compliance,Complied,2023,,,786125000
-8351658.69221143,4872261.86328729,1457,40.04346616,-75.02422442,216028,4123957,Brown JH,3600 STANWOOD ST,19136,1,1937,K-12 School,62976,673853,2655897,,0,51,61,85.6,69.9,95,194.74,476.9,0,No,Required Compliance,Complied,2023,,,786152400
-8360672.64591569,4865398.60341302,1458,39.99625043,-75.10519812,216090,3330908,Webster,3400 FRANKFORD AVE,19134,1,1968,K-12 School,0,2907682.5,1558431,1764371.2,0,30,67.5,125.3,72.4,129.3,468.89,978.2,0,No,Required Compliance,Complied,2023,,,786146001
-8358605.127853,4869564.27240553,1459,40.02491201,-75.0866253,216102,4382044,Edmunds HR,1197 HAWORTH ST,19124,1,1923,K-12 School,50250,2895459.8,1022193,5297558,0,21,68.2,107.5,70.9,110.5,701.5,2286,0,No,Required Compliance,Complied,2023,,,786182000
-8363467.81641212,4866407.05404734,1460,40.00319011,-75.13030756,216198,3330902,Cramp,3449 N MASHER ST,19140,1,1970,K-12 School,91872,4075074.2,227586,,0,10,53.7,145.5,57.8,156.9,336.67,565.6,0,No,Required Compliance,Complied,2023,,,786211400
-8346180.90570425,4877636.84654615,1461,40.08042048,-74.97501664,216222,3330982,Fitzpatrick,11061 KNIGHTS RD,19154,1,1959,K-12 School,123411,2134397,3884,2835817.2,0,29,58.1,103.4,58.6,104.6,380.64,2553.9,0,No,Required Compliance,Complied,2023,,,786249100
-8356371.13127863,4865934.17817966,1462,39.99993609,-75.06655697,216035,4123961,Bridesburg,2824 JENKS ST,0,1,1957,K-12 School,0,635476.3,2329021.2,,0,97,23.4,33.4,30.4,40.6,174.32,95.1,0,No,Required Compliance,Complied,2023,,,786236600
-8357013.8664096,4871404.45579798,1463,40.03756942,-75.07233076,216224,3330979,Spruance,6401 HORROCKS ST,19149,1,1950,K-12 School,146924,2177760.2,5351254,,0,19,73.7,114.7,84.1,125.6,457.69,1441.4,0,No,Required Compliance,Complied,2023,,,786304600
-8352118.63037077,4878821.74710268,1464,40.08856427,-75.02835611,216060,3330768,Frank,2000 BOWLER ST,19115,1,1961,K-12 School,0,256744,281078,,0,100,7.2,13.6,7.6,14.6,35.38,440.3,0,No,Required Compliance,Complied,2023,,,786309400
-8347766.03717295,4875704.35243708,1465,40.06713642,-74.98925612,216138,3408784,Hancock,3700 MORRELL AVE,19114,1,1967,K-12 School,60516,2128950.8,1203118,,0,42,50.5,109.5,54.7,114.6,233.48,1018.6,0,No,Required Compliance,Complied,2023,,,786332800
-8361424.3209724,4863951.38674377,1466,39.98629015,-75.11195053,216037,3330873,Jones,2950 MEMPHIS ST,19134,1,1924,K-12 School,152478,1540963.6,266563,3704499.5,0,71,46.7,70.6,56.6,80.7,424.28,1042.6,0,No,Required Compliance,Complied,2023,,,786324800
-8361681.53198277,4865870.79729343,1467,39.99949993,-75.1142611,216086,3330906,Sheridan,800 E ONTARIO ST,19134,1,1900,K-12 School,80448,911521.7,5176387,,0,11,94,123.3,124.7,155.6,347.54,596.6,0,No,Required Compliance,Complied,2023,,,786350400
-8364394.1367799,4864891.36916228,1468,39.99275963,-75.13862883,216178,3330879,deBurgos,401 W LEHIGH AV,19133,1,2002,K-12 School,0,5968442.5,4843411.5,,0,10,82.2,165.8,94.5,175.2,732.65,1051.5,0,No,Required Compliance,Complied,2023,,,786272100
-8363256.13354416,4867784.00451367,1469,40.01266448,-75.12840598,216049,3583474,Edison,151 W LUZERNE ST,19140,1,1985,K-12 School,75358,10649257,12747467,,0,33,74,136.7,83.2,147.6,1525.29,2176.3,0,No,Required Compliance,Complied,2023,,,786309550
-8358442.10330137,4869087.20691321,1470,40.0216302,-75.08516082,216050,3330943,Frankford HS,5000 OXFORD AVE,19124,1,1916,K-12 School,95320,4868494.5,17379196,,0,51,70.9,101.6,80.5,111.7,1310.87,2402.2,0,No,Required Compliance,Complied,2023,,,786407400
-8359734.27504363,4863828.40950752,1471,39.98544371,-75.0967686,216168,4124433,Amy at Martin,3380 RICHMOND ST,19134,1,1899,K-12 School,0,490798.7,2480759.5,,0,74,47.7,63.9,65.3,82.3,174.84,154.1,0,No,Required Compliance,Complied,2023,,,786456000
-8357921.65711579,4876779.70577324,1472,40.07452878,-75.08048557,216039,3330762,Fox Chase,700 RHAWN ST,19111,1,1949,K-12 School,51602,1831796.4,173663,4346489,0,2,121,184.8,130.3,194.8,492.51,1394.1,0,No,Required Compliance,Complied,2023,,,786455000
-8358549.79034953,4867669.98942874,1473,40.01188003,-75.08612819,216148,3330955,Stearne,1655 UNITY ST,19124,1,1966,K-12 School,84072,1449911.8,2300744.2,,0,66,49.3,85,54.9,91.6,237.69,430.8,0,No,Required Compliance,Complied,2023,,,786424600
-8354819.05290551,4871604.96504117,1474,40.03894845,-75.05261442,216256,3330764,Mayfair,3001 PRINCETON AVE,19149,1,1949,K-12 School,64287,6533895.5,3427551,,0,1,138.4,304.1,148.3,314.5,755.49,1486.7,0,No,Required Compliance,Complied,2023,,,786438600
-8353839.27073533,4872593.6041573,1475,40.04574754,-75.04381289,216188,3330974,Meehan,3001 RYAN AVE,19152,1,1973,K-12 School,179848,3738619.8,4126308.2,,0,79,38.5,72.5,42,76.1,516.95,1820.5,0,No,Required Compliance,Complied,2023,,,786482200
-8358628.14528785,4868093.53877679,1476,40.01479411,-75.08683207,216212,3330751,Marshall J,4500 GRISCOM ST,19124,1,1909,K-12 School,0,559607.7,91666,1521312.1,0,89,37.2,54.7,41.2,58.8,166.87,37.8,0,Yes,Required Compliance,Complied,2023,,,786487800
-8363160.88184828,4863998.59768694,1477,39.9866151,-75.12755032,216294,4123955,Brown HA,1900 E SERGEANT ST,19125,1,1959,K-12 School,0,1307586.4,1940211.2,,0,45,47.9,84.1,58.8,95.1,217.81,159.3,0,No,Required Compliance,Complied,2023,,,786491000
-8353506.23208345,4872349.61847352,1478,40.04406966,-75.04082115,216268,3358512,Lincoln HS,3201 RYAN AVE,19136,1,2009,K-12 School,88417,14068601,17776102,,0,3,122.4,223.1,133.8,237.6,2178.88,2949.2,0,No,Required Compliance,Complied,2023,,,786482600
-8360642.93947928,4870957.31831505,1479,40.03449407,-75.10493126,216223,3330952,Creighton,5401 TABOR AVE,19120,1,1930,K-12 School,74865,2267097.8,1214139,4723740,0,2,129.8,196,139.7,206.1,613.97,751.7,0,No,Required Compliance,Complied,2023,,,786529200
-8360649.47768386,4872071.95542987,1480,40.04216013,-75.10499,216200,3330749,Franklin ES,5735 RISING SUN AVE,19120,1,1916,K-12 School,0,2327823,305592,6010120.5,0,15,98.4,146.9,109.3,159.3,666.5,838.8,0,No,Required Compliance,Complied,2023,,,786458400
-8364738.10726467,4863449.18367954,1481,39.98283346,-75.14171877,216301,3330892,McKinley,2101 ORKNEY ST,19122,1,1970,K-12 School,136252,2423702.5,2476741,,0,29,65.9,126.3,78,137.8,324.6,503,0,No,Required Compliance,Complied,2023,,,786525600
-8354817.18448776,4879471.41869986,1482,40.09302903,-75.05259763,216075,4123948,Baldi,8801 VERREE RD,19115,1,1974,K-12 School,184500,8187036,470619.1,9024827,0,7,95.5,175.7,99.9,181.1,1413.19,2809.4,0,No,Required Compliance,Complied,2023,,,786546800
-8357344.79597669,4867797.39802004,1483,40.01275663,-75.07530355,216213,3330945,Harding,2000 WAKELING ST,19124,1,1924,K-12 School,105120,1845051,7462152.5,,0,41,72,100.6,82.5,111.6,543.31,608.9,0,No,Required Compliance,Complied,2023,,,786550200
-8356300.74099657,4872539.53660562,1484,40.04537572,-75.06592464,216209,3330766,Solis-Cohen,7001 HORROCKS ST.,19149,1,1948,K-12 School,223050,4498839,7832470.5,,0,27,61.7,104.1,64.2,106.7,810.85,2063.4,0,No,Required Compliance,Complied,2023,,,786543600
-8352114.76537969,4874636.50223566,1485,40.05979485,-75.0283214,216229,3330769,Pollock,2850 WELSH RD,19152,1,1962,K-12 School,77204,1288894.8,1943526.8,622021.2,0,51,52.8,86,0,0,252.05,556.9,0,No,Required Compliance,Complied,2023,,,786569600
-8363044.34916038,4863207.1015585,1486,39.98116714,-75.12650349,216275,3330888,Hackett,2161 E YORK ST,19125,1,1969,K-12 School,0,1887745,1361740.9,,0,85,29.9,61.9,34.1,64.8,238,234.8,0,No,Required Compliance,Complied,2023,,,786594000
-8357487.51813362,4873057.96939192,1487,40.04894085,-75.07658564,216155,3490894,Moore,6900 Summerdale Ave,19111,1,1980,K-12 School,78596,2059560.6,3669089,,0,7,84.6,142.1,94,152.9,358.93,1996.7,0,No,Required Compliance,Complied,2023,,,786543400
-8368087.53906746,4851692.53598651,1488,39.90186194,-75.17180723,97226,3064021,Wells Fargo Center,3601 South Broad Street,19148,1,1996,Other,217168,102786128,41780692,,0,0,175.2,402,177.9,404.9,11240,0,0,No,Required Compliance,Complied,2023,,,788020600
-8368962.60701233,4849813.3964658,1489,39.88891086,-75.17966809,244816,5018892,"Urban Outfitters, Inc. - Building #18",1620 Kitty Hawk Ave,19112,1,1916,Office,0,7737644.5,7133920,,0,25,139.4,273.3,148.9,283.3,995.22,1746.3,0,No,Required Compliance,Complied,2023,,,788008310-2
