Reporting ID,Data Year,MapLot,Compliance Status,BEUDO Category,BEUDO Property Type,PD Parcel Living Area,PD Parcel Units,Address,Year Built,Buildings Included,Buildings Included Count,Primary Property Type - Self Selected,All Property Uses,Property GFA - Self Reported (ft2),Reported Residential Units,Owner,Owner Line 2,ENERGY STAR Score,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (kBtu),Natural Gas Use (therms),Natural Gas Use (kBtu),Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),Diesel #2 Use (kBtu),Kerosene Use (kBtu),District Chilled Water Use (kBtu),District Steam Use (kBtu),Electricity Use - Generated From Onsite Renewable Systems (kWh),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Source EUI (kBtu/ft2),Weather Normalized Source EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft2),Grid Electricity Emissions Factor (Metric Tons CO2e per Million Btus),Grid Electricity Emissions (Metric Tons CO2e),Natural Gas Emissions Factor (Metric Tons CO2e per Million Btus),Natural Gas Emissions (Metric Tons CO2e),Fuel Oil #1 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #1 Emissions (Metric Tons CO2e),Fuel Oil #2 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #2 Emissions (Metric Tons CO2e),Fuel Oil #4 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #4 Emissions (Metric Tons CO2e),Fuel Oil #5 or #6 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #5 or #6 Emissions (Metric Tons CO2e),Diesel Emissions Factor (Metric Tons CO2e per Million Btus),Diesel Emissions (Metric Tons CO2e),Kerosene Emissions Factor (Metric Tons CO2e per Million Btus),Kerosene Emissions (Metric Tons CO2e),District Steam Emissions Factor (Metric Tons CO2e per Million Btus),District Steam Emissions (Metric Tons CO2e),District Chilled Water Emissions Factor (Metric Tons CO2e per Million Btus),District Chilled Water Emissions (Metric Tons CO2e),Latitude,Longitude,Coordinates
B1412,2015,68-58,Non-Compliant,Non-Residential,College/University,44244,,185 ALBANY ST,1992,702-8,1,College/University,College/University (50118.0),50118,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,793052,2705893.6,30277,3027699.8,,,,,,,,,,5733593.4,,114.4,,10755586.8,,214.6,,368.2805,178,3.55,0.0767,207.4649,0.0531,160.8157,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3597,-71.0995,POINT (-71.0995412336841 42.3596941907481)
B1755,2022,63-132,Compliant,Non-Residential,Technology/Science,65178,1,325 Vassar Street,1950,746-4,1,Laboratory,Laboratory (52520.0),52520,,"BMR-325 VASSAR STREET LLC,",C/O RYAN LLC,,2103860,7178370.2,89704.2,8970417.2,,,,,,,,,,16148787.4,16731383.6,307.5,318.6,29518374.7,30130100.7,562,573.7,992.1387,1396.5,26.59,0.0718,515.6795,0.0531,476.4592,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.355,-71.1058,POINT (-71.1058194204335 42.3550142061435)
B1434,2022,140-134,Compliant,Residential,Healthcare,473391,96,1575 Cambridge Street,1895,"303-18, 303-29",2,Outpatient Rehabilitation/Physical Therapy,"Hospital (General Medical & Surgical) (157631.0),Outpatient Rehabilitation/Physical Therapy (194991.0)",352622,,SPAULDING HOSPITAL-CAMBRIDGE,,,5295701.1,18068932.3,321182.7,32118269.4,,,,,,,,,,50187201.7,51098487.9,142.3,144.9,84317193.3,84902936.8,239.1,240.8,3003.9812,8763.7,24.85,0.0718,1298.0354,0.0531,1705.9458,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3755,-71.1068,POINT (-71.1068075695938 42.375525127668)
B1659,2015,1A-105,Compliant,Non-Residential,College/University,156684,2,1 Education St,1997,460-2,1,College/University,"College/University (N/A),Parking (55000.0)",255000,,"EFEKTA SCHOOLS, INC.",,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0767,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.37,-71.0707,POINT (-71.0706514721954 42.3699800485574)
B1702,2017,81-103,Compliant,Non-Residential,Office,100545,0,1035 Cambridge Street,1989,351-1,1,Office,Office (102807.0),102807,,CAMBRIDE BUSINESS CENTER,,83,1094996,3736126.2,12327.2,1232716.1,,,,,,,,,,4968842.3,5013867.5,48.3,48.8,11755505.4,11792588.5,114.3,114.7,345.4518,44302.8,430.93,0.0749,279.9764,0.0531,65.4755,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3735,-71.0935,POINT (-71.0934977159413 42.3735278510099)
B1901,2015,"85-1, 85-63",Compliant,Municipal,Municipal,65054,0,147 Hampshire Street,1979,"381-20, 381-10, 385-1",3,Other - Public Services,"Office (22070.0),Other - Public Services (11542.0),Parking (8004.0),Other (39148.0)",80763,,CAMBRIDGE CITY OF,PUBLIC WORKS DEPT,,311809,1063892.2,61598.5,6159851.5,,,,,,,,,2742.2,7233100.1,7138727.2,99.4,98.1,9456098.6,9327397.3,130,128.2,408.7495,491.5,6.75,0.0767,81.5702,0.0531,327.1793,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3719,-71.0974,POINT (-71.0974405954733 42.3718571475336)
B1209,2021,144-1,Compliant,Non-Residential,College/University,2402868,15,13 Frisbie Place,2003,241-39,1,College/University,College/University (60118.0),60118,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,1606344.8,5480848.4,,,,,,,,,5960966.6,6881040.2,,18322855.3,18314506.1,304.8,304.6,29049029.4,29155517.9,483.2,485,1195.732,1173.4,19.52,0.0723,396.3479,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,456.8907,0.0575,342.4933,42.3778,-71.1149,POINT (-71.1149317899545 42.3777623990036)
B1321,2024,144-1,Compliant,Non-Residential,College/University,2402868,15,21 Kirkland st,1838,241-60,1,Multifamily Housing,Multifamily Housing (8230.0),8230,9.88,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,86,64947,221599.3,23.5,2349,,,,,,,,176300,,400248.3,400248.3,48.6,48.6,835040.7,835040.7,101.5,101.5,27.8319,188.7,22.92,0.0722,16.0011,0.0531,0.1248,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,11.7061,0.0575,0,42.3768,-71.115,POINT (-71.1150319056315 42.3767982015749)
B1111,2023,16-33,Compliant,Residential,Residential,85004,92,270 Third Street,2015,590-1,1,Multifamily Housing,"Multifamily Housing (71561.0),Parking (15390.0)",71561,91,"AIMCO 270 THIRD STEET, LLC","C/O RYAN, LLC",36,619728,2114512,41613.9,4161393.2,,,,,,,,,,6275905.1,6275905.1,87.7,87.7,10290096.3,10290096.3,143.8,143.8,373.7134,3590,50.17,0.0722,152.6831,0.0531,221.0303,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.366,-71.0819,POINT (-71.0819492640178 42.3660176947193)
B1766,2015,66-147,Compliant,Non-Residential,Technology/Science,292358,,40 Erie Street,1996,725-4,1,Laboratory,Laboratory (100854.0),100854,,"BMR-200 SIDNEY STREET LLC,",,,1844089.5,6292033.3,31076.8,3107675,,,,,,,,,,9399708.3,9399708.3,93.2,93.2,20880751.9,20880751.9,207,207,647.483,240.4,2.38,0.0767,482.4195,0.0531,165.0635,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3571,-71.1048,POINT (-71.1047926206119 42.3570778599834)
B1727,2020,34-138,Compliant,Residential,Residential,45392,67,25 Eighth Street,1970,449-10,1,Multifamily Housing,Multifamily Housing (40144.0),46408,60,CAMBRIDGE HOUSING AUTHORITY,,34,387637,1322617.4,22392,2239199.9,,,,,,,,,,3561817.3,3748963.6,88.7,93.4,6054488.7,6271042.6,150.8,156.2,212.644,1545.5,38.5,0.0709,93.7094,0.0531,118.9347,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3707,-71.0866,POINT (-71.0865930938527 42.3707283777819)
B1747,2018,268A-40,Compliant,Residential,Residential,125419,102,310-320 Rindge Avenue,2006,"59-32, 59-34, 59-43, 59-44, 59-45, 59-49",6,Multifamily Housing,Multifamily Housing (141906.0),141906,102,"THE BRICKWORKS, LLC.",,100,235899,804887.4,173.8,17384.2,,,,,,,,,,17384.2,17384.2,0.1,0.1,18253.4,18253.4,0.1,0.1,57.3714,5205.5,36.68,0.0701,56.4481,0.0531,0.9234,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3921,-71.137,POINT (-71.136986374244 42.3921400992595)
B1779,2015,19-23,Non-Compliant,Non-Residential,Office,90115,6,42 Otis Street,,479-2,1,,,,,"MIDDLESEX, COUNTY OF",,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0767,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3698,-71.0791,POINT (-71.0791329839846 42.369847800391)
B1411,2016,68-56,Non-Compliant,Non-Residential,College/University,33280,1,167 ALBANY ST,1981,702-3,1,College/University,College/University (50148.0),50148,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,704440,2403549.4,33566,3356599.9,,,,,,,,,,5760149.4,,114.9,,10254368.4,,204.5,,358.4014,203.5,4.06,0.0749,180.1162,0.0531,178.2851,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.36,-71.0987,POINT (-71.0987257230311 42.3600366097405)
B1004,2023,92-126,Compliant,Residential,Residential,169738,135,91 Sidney Street,1999,665-17,1,Multifamily Housing,Multifamily Housing (159108.0),159108,135,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,21,1582639.1,5399964.5,46184,4618400.1,,,,,,,,,,10018364.6,10458522.6,63,65.7,19969220.8,20431386.7,125.5,128.4,635.2207,6447.8,40.52,0.0722,389.9166,0.0531,245.304,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3608,-71.1024,POINT (-71.1023981949999 42.3607610442809)
B1586,2017,67-67,Compliant,Non-Residential,Technology/Science,51900,2,21 Erie Street,1925,720-4,1,Laboratory,Laboratory (51117.0),51117,,"BMR-21 ERIE STREET LLC,",C/O RYAN LLC,,593716.1,2025759.5,26532.7,2653274,,,,,,,,,,4679033.4,4825918,91.5,94.4,8458064.1,8612293,165.5,168.5,292.7337,36.2,0.71,0.0749,151.8056,0.0531,140.9281,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3581,-71.1036,POINT (-71.103649053397 42.3580693632105)
B1456,2023,268B-47,Compliant,Residential,Residential,501600,534,364 Rindge Ave,1972,59-21,1,Multifamily Housing,Multifamily Housing (249723.0),249723,252,RINDGE ASSOCIATES,,42,1357413.5,4631494.8,196513.3,19651325.6,,,,,,,,,,24282820.4,25695045.2,97.2,102.9,33602077.4,35392756.7,134.6,141.7,1378.1979,9659.2,38.68,0.0722,334.4275,0.0531,1043.7703,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3931,-71.1389,POINT (-71.1388847454228 42.3930878377096)
B1153,2016,136-37,Compliant,Residential,Residential,83500,98,9-13a Ware St,1929,349-20,1,Multifamily Housing,Multifamily Housing (84522.0),84090,97,PRESIDENT & FELLOWS OF HARVARD COLLEGE,C/O HARVARD REAL ESTATE INC.,82,256153.7,873996.3,41278.6,4127861.9,,,,,,,,,,5001858.2,5001766.1,59.2,59.2,6781444.5,6781685.2,80.2,80.2,284.7458,2320.4,27.45,0.0749,65.4952,0.0531,219.2506,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3728,-71.1133,POINT (-71.1133427457046 42.3727642735414)
B1020,2022,99-81,Compliant,Municipal,Education,84021,1,40 Granite Street,1998,740-1,1,K-12 School,K-12 School (74806.0),74806,,CAMBRIDGE CITY OF,SCHOOL AND RECREATION,22,578890.1,1975173,54309.1,5430911.3,,,,,,,,,,7406084.3,7975989.6,99,106.6,11232941.3,11831341.8,150.2,158.2,430.3526,385.3,5.15,0.0718,141.8924,0.0531,288.4601,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3559,-71.1127,POINT (-71.1126812678875 42.3559204715124)
B1270,2022,144-1,Compliant,Non-Residential,College/University,2402868,15,17 Kirkland St,1902,241-61,1,College/University,College/University (36099.0),36099,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,87799.8,299573,,,,,,,,,189596.2,976510,,1465679.2,1510383.1,40.6,41.8,2186118.6,2244243.3,60.6,62.2,97.253,238.1,6.6,0.0718,21.5207,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,64.8388,0.0575,10.8934,42.3767,-71.1155,POINT (-71.1154570070646 42.3766676488151)
B1437,2021,43-71,Compliant,Non-Residential,Other,192980,,6 Cambridge Center,1997,625-2,1,Hotel,Hotel (181700.0),181700,,ODYSSEY PROPCO LLC,,93,1034103.1,3528359.8,87826.5,8782650.1,,,,,,,,,,12311009.9,12637346.3,67.8,69.6,19101190,19395650.2,105.1,106.7,721.6423,6427.3,35.37,0.0723,255.1536,0.0531,466.4887,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3639,-71.0881,POINT (-71.0881350442431 42.3638856155034)
B1459,2017,160-69,Compliant,Non-Residential,Other,39240,3,1390 Massachusetts Ave,1890,357-4,1,Mixed Use Property,"Restaurant (8269.0),Office (11748.0),Fast Food Restaurant (6055.0),Retail Store (13168.0)",39240,,"1834 Realty, Inc.",C/O Cambridge Savings Bank,,922531.3,3147676.9,42647.5,4264753.7,,,,,,,,,,7412430.6,7476016.8,188.9,190.5,13291486.6,13344984.2,338.7,340.1,462.4009,4078.7,103.94,0.0749,235.8794,0.0531,226.5215,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3732,-71.1193,POINT (-71.1193055596877 42.3731812764075)
B1652,2020,140-157,Compliant,Non-Residential,Healthcare,36212,,1611 Cambridge Street,1970,302-21,1,Medical Office,"Medical Office (36212.0),Parking (27000.0)",36212,,"ATRIUS HEALTH, INC",,69,606335.2,2068815.5,21449.6766,2144967.7,,,,,,,,,,2068815.5,2068815.5,57.1,57.1,5792683.5,5792683.5,160,160,260.5081,246.7,6.81,0.0709,146.5786,0.0531,113.9295,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3751,-71.1084,POINT (-71.1084369984597 42.37508504435)
B1493,2017,47-85,Compliant,Residential,College/University,191600,201,60 WADSWORTH ST,1967,680-2,1,College/University,College/University (172359.0),172359,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,1114164.6,3801529.8,,,,,,,,,,10324517.8,,14126047.5,,82,,23065102.4,,133.8,,970.41,4896.7,28.41,0.0749,284.8775,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,685.5325,0.0575,0,42.3617,-71.0839,POINT (-71.0839086854273 42.3617354790404)
B1809,2023,90-14,Compliant,Non-Residential,Office,26070,1,84 Prospect St,1980,528-17,1,Office,"Office (26070.0),Parking (150.0)",26070,,"BURCOMBE, LLC",,88,197472,673774.4,289,28900,,,,,,,,,,702674.4,730570.6,27,28,1916913.4,1995022.6,73.5,76.5,50.1864,47.9,1.84,0.0722,48.6514,0.0531,1.535,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3671,-71.1022,POINT (-71.102226084454 42.3671462383395)
B1216,2022,144-1,Compliant,Non-Residential,College/University,2402868,15,29 Francis Avenue,1943,241-63,1,College/University,College/University (56784.0),56784,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,292621.9,998425.8,,,,,,,,,,1578690,74314,2830675.1,2703466,49.8,47.6,4948380.5,4846825.5,87.1,85.4,176.5475,544.2,9.58,0.0718,71.7249,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,104.8226,0.0575,0,42.3791,-71.1131,POINT (-71.1131452974074 42.3791123997845)
B1896,2018,18-75,Compliant,Municipal,Other,12571,0,51-69 First Street,1987,505-2,1,Community Center and Social Meeting Hall,Social/Meeting Hall (7321.0),7321,,CAMBRIDGE CITY OF,COMM. DEV.,,18913.3,64532.1,,,,,,,,,,,,64532.1,64532.1,8.8,8.8,180690,180690,24.7,24.7,4.5257,2.2,0.31,0.0701,4.5257,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.369,-71.0781,POINT (-71.0781030660526 42.3690115477859)
B1286,2018,131-65,Compliant,Residential,College/University,142458,325,945 Memorial Dr,1930,"513-1, 513-2",2,Residence Hall/Dormitory,Residence Hall/Dormitory (189856.0),189856,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,1144293.2,3904328.4,1483,148300,,,,,,,,7512240.2,,11564868.6,,60.9,,20125368.1,,106,,780.4953,3512.1,18.5,0.0701,273.8169,0.0531,7.8769,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,498.8015,0.0575,0,42.3686,-71.1162,POINT (-71.1162106020701 42.3685997269515)
B1542,2016,169-93,Compliant,Non-Residential,Retail,34614,4,1400 Massachusetts Avenue,1924,345-10,1,Retail Store,Retail Store (37047.0),37047,,HARVARD COOPERATIVE SOCIETY,"C/O THOMAS A. WAGNER, JR. CFO",65,487296.1,1662654.1,,,,1102068,,,,,,,,2764722.2,,74.6,,5768520.3,,155.7,,206.3787,425.4,11.48,0.0749,124.5953,0.0531,0,0.0735,0,0.0742,81.7834,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3737,-71.1197,POINT (-71.1196855831489 42.3737224094385)
B1207,2018,144-1,Compliant,Non-Residential,College/University,2402868,15,46 Oxford St,1831,241-15,1,College/University,College/University (5009.0),4998,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,38170.7,130238.5,0,0,,,,,,,,,,130238.5,130238.5,26,26,364667.9,364667.9,72.8,72.8,9.1338,166.1,33.15,0.0701,9.1338,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3806,-71.1157,POINT (-71.1157212210664 42.3806332494333)
B1486,2015,48-129,Non-Compliant,Non-Residential,College/University,903407,,50 AMES ST,1964,672-4,1,College/University,College/University (112799.0),112799,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,2204621.4,7522168.2,100,10000,,,,,,,18719401,20004277.6,,46255846.7,,410.1,,62173193.9,,551.2,,2981.0628,3020.6,26.78,0.0767,576.7357,0.0531,0.5311,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,1328.254,0.0575,1075.5419,42.3618,-71.0878,POINT (-71.0877894665423 42.361765714463)
B1138,2021,7-113,Compliant,Residential,Residential,411106,392,22 Water St,2015,358-5,1,Multifamily Housing,"Multifamily Housing (402277.0),Parking (128283.0)",402277,392,BEHRINGER HARVARD 22 WATER STREET,,96,2715232.6,9264373.6,57899.6,5789965,,,,,,,,,,15054338.5,15437175.2,37.4,38.4,32019709.2,32421687.7,79.6,80.6,977.4867,9075,22.56,0.0723,669.9538,0.0531,307.5328,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.373,-71.0787,POINT (-71.0786868871745 42.372951016023)
B1627,2018,"172-108, 172-43, 172-44",Compliant,Residential,Residential,90258,82,3 - 5 Concord Avenue,1880,269-16,1,Multifamily Housing,Multifamily Housing (94675.0),94675,82,"BLEVINS, CHARLES F., TRUSTEE OF THE WATERHOUSE TRUST",,67,205447,700985.2,74005,7400499.9,,,,,,,,,,8101485.1,8283708.6,85.6,87.5,9733283.5,9887231.5,102.8,104.4,442.2373,2349.4,24.82,0.0701,49.1612,0.0531,393.0761,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3778,-71.1223,POINT (-71.1223016287693 42.3778306727066)
B1789,2019,90-133,Compliant,Non-Residential,Food Sales & Service,40278,,583 Massachusetts Ave,,605-1,1,,,,,"3MJ ASSOCIATES, LLC",,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0656,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3653,-71.1023,POINT (-71.1023332942611 42.365293767888)
B1149,2017,170-19,Compliant,Non-Residential,College/University,159406,0,77 Brattle Street,1821,307-15,1,College/University,College/University (5030.0),5030,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,14468.1,49365.3,1020.3,102026,,,,,,,,,,151391.3,155645.9,30.1,30.9,245350.1,249817.4,48.8,49.7,9.1184,19.8,3.93,0.0749,3.6993,0.0531,5.4191,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3755,-71.1229,POINT (-71.1228655380542 42.3755402778859)
B1468,2024,70-34,Compliant,Non-Residential,College/University,83525,1,265 MASSACHUSETTS AVE,1964,669-6,1,College/University,College/University (103874.0),103874,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,1120780.9,3824104.5,104592,10459200.2,,,,,,,,,,14283304.8,15131653.3,137.5,145.7,21689652.9,22535615.7,208.8,217,831.6633,145.9,1.4,0.0722,276.1281,0.0531,555.5352,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3623,-71.0972,POINT (-71.0972014101231 42.3622718754581)
B1298,2017,161-85,Compliant,Residential,College/University,193571,0,58 Plympton St,1912,"438-6, 438-8, 438-1",3,Residence Hall/Dormitory,Residence Hall/Dormitory (220806.0),220806,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,1457032.5,4971394.9,3676,367599.9,,,,,,,,14627999.2,,19966993.9,,90.4,,31903969.7,,144.5,,1363.3466,6472.9,29.31,0.0749,372.5444,0.0531,19.525,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,971.2772,0.0575,0,42.3707,-71.1169,POINT (-71.1169299313505 42.3706780353822)
B1345,2015,48-129,Non-Compliant,Non-Residential,College/University,903407,,40 AMES ST,1975,672-1,1,College/University,College/University (83518.0),83518,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,1959663.8,6686373,,,,,,,,,3182759.8,14337550.4,,24206683.2,,289.8,,38866818.1,,465.4,,1647.5146,7196.3,86.16,0.0767,512.6541,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,951.9918,0.0575,182.8686,42.3615,-71.0879,POINT (-71.0878949054984 42.361487837301)
B1296,2016,161-58,Non-Compliant,Non-Residential,College/University,461676,,101 Dunster St,1931,"437-2, 437-12, 437-13",3,Residence Hall/Dormitory,Residence Hall/Dormitory (218775.0),218775,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,1159356.5,3955724.3,11199.4,1119940.2,,,,,,,,10339748.9,,15415413.5,,70.5,,24691108.2,,112.9,,1042.4617,5607.8,25.63,0.0749,296.4325,0.0531,59.4854,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,686.5438,0.0575,0,42.3705,-71.1203,POINT (-71.1202592933909 42.3704739062152)
B1754,2021,66-153,Compliant,Non-Residential,Technology/Science,292358,,200 Sidney Street,1998,725-3,1,Laboratory,Laboratory (194961.0),191904,,"BMR-200 SIDNEY STREET LLC,",,,7263672.8,24783651.6,180310.8,18031083.9,,,,,,,,,,42814735.4,43195769,219.6,221.6,88326862.4,88474342.1,453,453.8,2749.9489,4882.9,25.05,0.0723,1792.2315,0.0531,957.7174,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3578,-71.1049,POINT (-71.1049452391139 42.3577595455634)
B1628,2019,173-48,Compliant,Residential,Residential,56614,122,1648 - 1654 Mass Ave,1900,"220-1, 220-3",2,Multifamily Housing,Multifamily Housing (63287.0),63287,83,"MILLER, TUCKER REED",,94,319125.9,1088857.8,53162.8,5316277.2,,,,,,,,,,5316277.2,5586607,84,88.3,5582091.1,5865937.3,88.2,92.7,353.8533,2297.6,36.3,0.0656,71.4803,0.0531,282.373,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3815,-71.1201,POINT (-71.1201423509845 42.3814873078878)
B1629,2024,65-45,Compliant,Residential,Residential,101803,101,"1-33 Henry Street, 2-26 Chestnut Street, 276-294 Sydney Street",1989,"748-1, 748-2, 748-3, 748-5, 748-6",5,Multifamily Housing,Multifamily Housing (60737.0),60737,100,CHA RAD PROPERTIES LLC,,100,243219,829863.3,20885,2088500,,,,,,,,,,2918363.3,3095465,48,51,4516542.2,4763896.3,74.4,78.4,170.8518,4149.6,68.32,0.0722,59.9222,0.0531,110.9296,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3554,-71.1073,POINT (-71.1072772612669 42.3553728618724)
B1514,2018,203B-52,Non-Compliant,Non-Residential,Office,53730,1,80-96 Sherman Street,1960,106-18,1,Office,Office (57500.0),57500,,"KERNOCHAN, JOHN A., TR. OF",BRICKYARD REALTY TRUST,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0701,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3884,-71.1321,POINT (-71.1321099290372 42.3884042253419)
B1147,2017,144-1,Compliant,Non-Residential,Technology/Science,2402868,15,12 Oxford St,1999,241-10,1,Laboratory,Laboratory (56215.0),56215,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,2350392.3,8019538.6,,,,,,,,,7300396.4,12059550,,27379484.9,27558998.4,487,490.2,43606202.9,43831474.3,775.7,779.7,1821.1526,68.5,1.22,0.0749,600.965,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,800.736,0.0575,419.4516,42.3777,-71.1153,POINT (-71.1152540488891 42.3776552249401)
